,거래소코드,회사명_y,매출액(요약)(백만원),상장주식수(주),1주당_매출액(백만원)
979,071840,롯데하이마트보통주,4051729.0,23607712,0.1716273478768294
980,058470,리노공업,201335.0,15242370,0.01320890386468771
981,001080,만호제강보통주,194930.0,4150000,0.046971084337349395
982,267980,매일유업,1460442.0,7843638,0.18619446741422793
983,005990,매일홀딩스,13990.0,13718304,0.001019805363695104
984,072870,메가스터디,40056.0,11920959,0.003360132351768008
985,215200,메가스터디교육,411986.0,11845380,0.034780310973561
986,133750,메가엠디,76248.0,23407077,0.0032574763606750216
987,014100,메디앙스,66656.0,11800000,0.005648813559322034
988,078160,메디포스트,48627.0,16264194,0.002989819231128207
989,017180,명문제약 보통주,120447.0,33953454,0.0035474152349861078
990,257370,명성티엔에스,17465.0,6440809,0.0027116158855199713
991,009900,명신산업보통주,148453.0,40779120,0.0036404169584826744
992,087260,모바일어플라이언스,39231.0,32462446,0.001208504128123925
993,118990,모트렉스,235114.0,39001039,0.006028403499711892
994,001810,무림에스피,124594.0,22137500,0.005628187464709204
995,009200,무림페이퍼보통주,404975.0,41609310,0.009732797780112191
996,009580,무림피앤피보통주,484812.0,62368324,0.007773369058305944
997,008420,문배철강보통주,152678.0,20503505,0.0074464341584524205
998,279600,미디어젠,11880.0,4638281,0.00256129372066936
999,095500,미래나노텍,266915.0,26900089,0.009922457877369848
1000,025560,미래산업보통주,39425.0,18662929,0.002112476557136342
1001,207760,미스터블루,28876.0,24761635,0.0011661588582498692
1002,002840,미원상사보통주,282330.0,4970000,0.056806841046277666
1003,268280,미원스페셜티케미칼보통주,371990.0,5100000,0.07293921568627451
1004,107590,미원홀딩스 보통주,23712.0,2320000,0.010220689655172414
1005,134380,미원화학보통주,160234.0,2199268,0.07285787816673547
1006,003650,미창석유공업보통주,277578.0,1739672,0.15955766374351027
1007,950190,미투젠,112956.0,13452425,0.008396701709914755
1008,206640,바디텍메드,127271.0,23486560,0.0054188863758677305
1009,032980,바이온,15667.0,62785551,0.00024953193450512204
1010,001340,백광산업보통주,171019.0,44918407,0.0038073255803572907
1011,002410,범양건영보통주,149130.0,24831982,0.006005561698619144
1012,019010,베뉴지,33904.0,48200000,0.000703402489626556
1013,006910,보성파워텍,82080.0,46073059,0.0017815183489335927
1014,000890,보해양조보통주,78562.0,127449373,0.0006164173126218518
1015,003000,부광약품보통주,166144.0,64837978,0.0025624488166487856
1016,026940,부국철강 보통주,138930.0,20000000,0.0069465
1017,011390,부산산업보통주,23073.0,1056000,0.021849431818181816
1018,005030,부산주공보통주,152725.0,56849517,0.0026864784093064502
1019,288330,브릿지바이오테라퓨틱스,6340.0,19548634,0.00032431933607228003
1020,126340,비나텍,46690.0,4901300,0.009526044110746128
1021,148140,비디아이,196499.0,20379605,0.00964194350184903
1022,318410,비비씨,21272.0,5403683,0.003936574369740046
1023,083650,비에이치아이,235216.0,26000000,0.009046769230769231
1024,030790,비케이탑스보통주,7777.0,13127849,0.0005924047420106676
1025,072950,빛샘전자,21643.0,6230859,0.0034735178568476672
1026,008040,사조동아원보통주,391913.0,141144600,0.0027766772515562055
1027,007160,사조산업보통주,382029.0,5000000,0.0764058
1028,014710,사조씨푸드보통주,214457.0,17218543,0.012455002725840393
1029,100090,삼강엠앤티,368686.0,35528466,0.010377200073878788
1030,014970,삼륭물산,38833.0,15125000,0.002567471074380165
1031,018310,삼목에스폼,116454.0,14700000,0.00792204081632653
1032,053700,삼보모터스,253523.0,17084542,0.014839320831661744
1033,009620,삼보산업,242163.0,38092246,0.0063572780665125395
1034,001470,삼부토건보통주,376332.0,137546368,0.0027360373485107218
1035,006400,삼성SDI보통주,9101398.0,68764530,0.13235599807051687
1036,006660,삼성공조보통주,54737.0,8126314,0.006735772208654502
1037,028260,삼성물산보통주,19088823.0,186887081,0.1021409446702204
1038,207940,삼성바이오로직스보통주,1164777.0,66165000,0.017604126048515075
1039,018260,삼성에스디에스보통주,4549427.0,77377800,0.058794990294373836
1040,028050,삼성엔지니어링보통주,5020786.0,196000000,0.025616255102040818
1041,009150,삼성전기보통주,5597799.0,74693696,0.07494339281323018
1042,005930,삼성전자보통주,166311191.0,5969782550,0.02785883566228053
1043,001360,삼성제약,48269.0,66847367,0.0007220778045005123
1044,010140,삼성중공업보통주,6825532.0,630000000,0.010834177777777778
1045,006110,삼아알미늄보통주,155607.0,11000000,0.014146090909090909
1046,009300,삼아제약,53653.0,6370000,0.00842276295133438
1047,003230,삼양식품보통주,636777.0,7533015,0.08453149237058469
1048,002170,삼양통상보통주,198235.0,3000000,0.06607833333333334
1049,002810,삼영무역보통주,217526.0,18466948,0.011779206829412203
1050,054540,삼영엠텍,62653.0,13000000,0.004819461538461538
1051,065570,삼영이엔씨,35290.0,9597602,0.003676960140668471
1052,005680,삼영전자공업보통주,174103.0,20000000,0.00870515
1053,003720,삼영화학공업보통주,97063.0,34000000,0.0028547941176470587
1054,004380,삼익THK보통주,263856.0,21000000,0.012564571428571428
1055,000520,삼일제약보통주,122680.0,6694896,0.018324407130446835
1056,009770,삼정펄프 보통주,146331.0,2499971,0.05853307898371621
1057,037460,삼지전자,76157.0,16318522,0.004666905495485436
1058,005500,삼진제약보통주,235165.0,13900000,0.016918345323741008
1059,000250,삼천당제약,118445.0,22768041,0.005202248186394253
1060,024950,삼천리자전거,104539.0,13273577,0.00787572181937092
1061,017480,삼현철강,224920.0,15702890,0.01432347803493497
1062,010960,삼호개발 보통주,355733.0,25000000,0.01422932
1063,004450,삼화왕관보통주,106547.0,2154379,0.04945601493516229
1064,009470,삼화전기보통주,151541.0,6613820,0.022912779603920276
1065,011230,삼화전자공업보통주,32130.0,10457940,0.003072306783171447
1066,001820,삼화콘덴서공업보통주,188917.0,10395000,0.018173833573833575
1067,000390,삼화페인트공업보통주,480660.0,27044153,0.01777315784302803
1068,041650,상신브레이크보통주,276365.0,21471450,0.01287127790624294
1069,091580,상신이디피,98320.0,13333226,0.007374059361177857
1070,263810,상신전자,80872.0,14244718,0.005677332468076939
1071,075180,새론오토모티브,106767.0,19200000,0.00556078125
1072,007540,샘표보통주,18279.0,2875800,0.0063561443772167745
1073,248170,샘표식품보통주,309028.0,4568286,0.0676463776567404
1074,100660,서암기계공업,31804.0,12600000,0.002524126984126984
1075,017390,서울도시가스보통주,1271968.0,5000000,0.2543936
1076,092190,서울바이오시스,252259.0,38223653,0.006599552376639669
1077,046890,서울반도체,993091.0,58305400,0.01703257331224895
1078,004410,서울식품공업보통주,61566.0,365526864,0.00016843084890198385
1079,027040,서울전자통신,33571.0,69588847,0.00048241925893670865
1080,065710,서호전기,58650.0,5150000,0.011388349514563106
1081,007610,선도전기보통주,79667.0,18000000,0.004425944444444444
1082,086710,선진뷰티사이언스,43725.0,6115650,0.0071496897304456596
1083,014910,성문전자보통주,18965.0,19486857,0.0009732200528797436
1084,003080,성보화학보통주,51756.0,20020000,0.0025852147852147853
1085,004980,성신양회보통주,495995.0,24516073,0.02023142123944565
1086,081580,성우전자,21951.0,15508143,0.0014154499349148379
1087,045300,성우테크론,36620.0,9405602,0.0038934243656067948
1088,000180,성창기업지주보통주,6470.0,69751600,9.275772885496533e-05
1089,043260,성호전자,72901.0,53405384,0.0013650496361939837
1090,002420,세기상사보통주,2234.0,407592,0.005480971167245677
1091,017510,세명전기공업,14312.0,15246000,0.0009387380296471205
1092,004360,세방보통주,577262.0,19308690,0.02989648702216463
1093,004490,세방전지보통주,1077016.0,14000000,0.07692971428571428
1094,091090,세원이앤씨보통주,109932.0,70886407,0.0015508191859688982
1095,033530,세종공업보통주,332069.0,27820961,0.011935928453370106
1096,036630,세종텔레콤,253482.0,600326126,0.000422240493994426
1097,027970,세하보통주,189517.0,57562997,0.0032923407375748696
1098,060230,소니드,21285.0,77559832,0.00027443329170697534
1099,258790,소프트캠프,18357.0,24991284,0.0007345360886619511
1100,336370,솔루스첨단소재보통주,126049.0,30589758,0.004120627564297828
1101,357780,솔브레인,453415.0,7778566,0.058290306979461255
1102,036830,솔브레인홀딩스,22375.0,20964056,0.0010673030066319228
1103,328380,솔트웨어,,6482000,
1104,004430,송원산업보통주,618476.0,24000000,0.025769833333333332
1105,253450,스튜디오드래곤 주식회사,498610.0,30004345,0.01661792650364472
1106,033170,시그네틱스,201307.0,85728319,0.002348197215904817
1107,016590,신대양제지보통주,189038.0,4029782,0.04691022988340312
1108,004970,신라교역보통주,316974.0,16000000,0.019810875
1109,001000,신라섬유,4179.0,24277540,0.00017213440900519576
1110,025870,신라에스지,58764.0,4000000,0.014691
1111,215600,신라젠,1670.0,71617125,2.331844513445632e-05
1112,065350,신성델타테크,130275.0,27483948,0.004740039531438496
1113,005390,신성통상보통주,1020453.0,143708390,0.0071008588990524495
1114,034300,신세계건설,956756.0,4000000,0.239189
1115,006880,신송홀딩스보통주,1644.0,11828858,0.00013898214011868264
1116,002800,신신제약,66958.0,15170500,0.004413697636861013
1117,017000,신원종합개발,123807.0,10468027,0.01182715711375219
1118,002700,신일전자보통주,172442.0,71047521,0.0024271360572876285
1119,012790,신일제약,61438.0,10902000,0.005635479728490185
1120,019170,신풍제약보통주,187327.0,52984990,0.0035354729707413363
1121,002870,신풍제지보통주,23989.0,34958700,0.0006862097274784245
1122,056700,신화인터텍,240937.0,29135091,0.008269649818495504
1123,243840,신흥에스이씨,144718.0,7125302,0.020310437368128396
1124,003410,쌍용C&E보통주,992644.0,503859595,0.0019700805737360226
1125,003620,쌍용자동차보통주,2929789.0,149840002,0.019552782707517584
1126,010280,쌍용정보통신,94411.0,40464034,0.0023332078062211986
1127,004770,써니전자보통주,15913.0,34845011,0.0004566794368353048
1128,013720,씨비아이,16710.0,8178771,0.0020430942497350764
1129,222080,씨아이에스,118057.0,57491676,0.002053462487334688
1130,264660,씨앤지하이테크,119183.0,8405480,0.014179202139556575
1131,056730,씨앤티85,897.0,70703912,1.2686709612333756e-05
1132,297090,씨에스베어링,103344.0,9580400,0.010787023506325414
1133,112610,씨에스윈드보통주,684457.0,42171403,0.016230358757568487
1134,001040,CJ보통주,165163.0,29176998,0.005660726302274141
1135,000120,씨제이대한통운보통주,6936120.0,22812344,0.3040511751006385
1136,311690,씨제이바이오사이언스,5312.0,3909848,0.0013586205908771901
1137,079160,씨제이씨지브이 보통주,325760.0,35100000,0.00928091168091168
1138,011150,CJ씨푸드보통주,149050.0,35930773,0.004148254756445123
1139,097950,씨제이제일제당 주식회사 보통주,5980828.0,15054186,0.3972867081621019
1140,051500,씨제이프레시웨이,1926275.0,11871586,0.16225928026802822
1141,900120,씨케이에이치푸드앤헬스리미티드,,110404457,
1142,101240,씨큐브,36972.0,10138184,0.0036468069626670813
1143,008700,아남전자보통주,264727.0,77124820,0.003432448853689383
1144,092040,아미코젠,33983.0,19214510,0.0017686113255034866
1145,036010,아비코전자,74175.0,13292934,0.00558003221862081
1146,002030,아세아보통주,20343.0,2191024,0.009284699756826033
1147,183190,아세아시멘트보통주,352859.0,3895809,0.0905739988793085
1148,002310,아세아제지보통주,428031.0,8956502,0.04778997425557433
1149,267850,아시아나IDT보통주,195855.0,11100000,0.017644594594594595
1150,020560,아시아나항공 보통주,3559874.0,74411764,0.04784020440638929
1151,332370,아이디피,17129.0,6636863,0.0025808879887983223
1152,214430,아이쓰리시스템,66532.0,7106760,0.009361790745712533
1153,010780,아이에스동서보통주,931924.0,30892606,0.030166571250091364
1154,185490,아이진,3363.0,11669149,0.00028819582302017056
1155,175250,아이큐어,48874.0,9033027,0.005410589384931541
1156,052460,아이크래프트,80545.0,14607936,0.005513783740564033
1157,119830,아이텍,40122.0,14574192,0.002752948499649243
1158,013310,아진산업,263541.0,38806582,0.006791141770743942
1159,001540,안국약품,131884.0,13042420,0.010111927081017174
1160,260660,알리코제약,124809.0,10300375,0.012116937490139923
1161,131370,알서포트,36459.0,53267083,0.0006844564775585702
1162,140670,알에스오토메이션,93256.0,9103140,0.01024437721489508
1163,327260,알에프머트리얼즈,10327.0,3596588,0.002871332496243662
1164,218410,알에프에이치아이씨,54484.0,23847620,0.0022846724327207496
1165,293780,압타바이오,341.0,11095233,3.073391969325926e-05
1166,018250,애경산업보통주,583711.0,26409935,0.022101947619333408
1167,161000,애경케미칼보통주,718100.0,32040000,0.022412609238451935
1168,196300,애니젠,8516.0,5021165,0.0016960207441898444
1169,900100,애머릿지코퍼레이션,29220.0,125230931,0.00023332893692214107
1170,174900,앱클론 주식회사,2771.0,15278069,0.0001813710881918389
1171,102120,어보브반도체,137877.0,17459653,0.007896892338009238
1172,038680,에스넷시스템,203011.0,16075215,0.012628820205515137
1173,099220,에스디엔,78730.0,48178714,0.001634124148685247
1174,097780,에스맥,97622.0,261145602,0.00037382211016519435
1175,151910,에스비더블유생명과학,39906.0,148625347,0.00026850063468649126
1176,950110,SBI핀테크솔루션즈,30566.0,24048040,0.0012710391366614494
1177,036120,에스씨아이평가정보,47301.0,35500000,0.0013324225352112677
1178,298060,에스씨엠생명과학,320.0,11910486,2.6867081662326795e-05
1179,080000,에스엔유프리시젼,101697.0,34322870,0.002962951524741375
1180,091340,에스엔케이폴리텍,17608.0,11703721,0.0015044787892671057
1181,005850,에스엘보통주,1739395.0,48203277,0.03608457989277368
1182,109610,에스와이,224937.0,46869082,0.004799261910015647
1183,005090,SGC에너지보통주,69991.0,14677004,0.0047687525328738755
1184,016250,에스지씨이테크건설,1135495.0,1581383,0.7180392099826545
1185,049470,에스지에이,37878.0,48812249,0.0007759937469793698
1186,184230,에스지에이 솔루션즈,18882.0,38943605,0.0004848549588565311
1187,255220,에스지이,113526.0,37133006,0.0030572800920022473
1188,034730,SK보통주,3473984.0,70360297,0.04937420886668514
1189,018670,SK가스보통주,3631780.0,9230244,0.3934652215044369
1190,001740,SK네트웍스보통주,8062953.0,248187647,0.03248732601103229
1191,006120,에스케이디스커버리보통주,21010.0,19037855,0.0011035907143950828
1192,210980,SK디앤디보통주,547883.0,18990164,0.02885088301501767
1193,068400,에스케이렌터카보통주,863536.0,47285840,0.01826204208278842
1194,302440,에스케이바이오사이언스보통주,225611.0,76500000,0.0029491633986928104
1195,326030,에스케이바이오팜보통주,63013.0,78313250,0.0008046275694087527
1196,011790,SKC보통주,556765.0,37868298,0.01470266765092004
1197,285130,SK케미칼보통주,921134.0,11741396,0.0784518297483536
1198,017670,SK텔레콤보통주,11746630.0,80745711,0.14547682910365356
1199,000660,에스케이하이닉스보통주,30524987.0,728002365,0.04192979098357737
1200,069510,에스텍,197955.0,10910000,0.018144362969752522
1201,234300,에스트래픽,84721.0,20826160,0.004068008696754466
1202,237690,에스티팜,109050.0,18656000,0.005845304459691252
1203,288620,에스퓨얼셀,46952.0,6874316,0.0068300613471943975
1204,010950,S-Oil보통주,16735504.0,112582792,0.14865063925577543
1205,023960,에쓰씨엔지니어링보통주,72470.0,28782587,0.0025178417770438774
1206,298690,에어부산보통주,189918.0,82070000,0.0023140977214572925
1207,298380,에이비엘바이오,8104.0,46704400,0.0001735168420962479
1208,312610,에이에프더블류,11316.0,20256888,0.0005586247996237131
1209,012630,HDC보통주,52839.0,59741721,0.00088445727902616
1210,039570,에이치디씨랩스보통주,260213.0,16460000,0.0158088092345079
1211,294870,HDC현대산업개발보통주,3659512.0,65907330,0.055525113822696204
1212,089470,에이치디씨현대이피보통주,569314.0,31900000,0.017846833855799372
1213,297890,에이치비솔루션,21082.0,7109450,0.002965348936978247
1214,082740,에이치에스디엔진보통주,829749.0,40599422,0.02043745844460544
1215,204320,만도보통주,3009766.0,46957120,0.06409605188733891
1216,028300,에이치엘비,48730.0,53102772,0.000917654543533057
1217,003580,에이치엘비글로벌보통주,14638.0,32936179,0.0004444352819433001
1218,067630,에이치엘비생명과학,14824.0,47090453,0.00031479841572133526
1219,047920,에이치엘비제약,40571.0,22357821,0.0018146222746841026
1220,115450,에이치엘비테라퓨틱스,43049.0,27088019,0.001589226587592101
1221,011200,에이치엠엠보통주,6223944.0,340648197,0.0182708849035828
1222,006840,AK홀딩스보통주,45515.0,13247561,0.0034357267726489427
1223,071670,에이테크솔루션,190074.0,10000000,0.0190074
1224,003060,에이프로젠제약보통주,31831.0,398575767,7.986185472234191e-05
1225,265520,에이피시스템,583332.0,14480227,0.04028472758058282
1226,054620,에이피에스홀딩스,4535.0,20394221,0.00022236691462743295
1227,211270,에이피위성,45379.0,15062304,0.0030127528962368573
1228,089970,에이피티씨,93030.0,23564595,0.003947871796650865
1229,038870,에코바이오홀딩스,16272.0,11610994,0.0014014304029439685
1230,128540,에코캡,65888.0,14558800,0.004525647718218535
1231,038110,에코플라스틱,850692.0,25669370,0.03314035365885489
1232,083500,에프엔에스테크,91838.0,8385722,0.010951710538460493
1233,070300,엑스큐어,10118.0,7366074,0.0013735946720057387
1234,067570,엔브이에이치코리아,363532.0,32543588,0.011170618310433379
1235,101400,엔시트론,10347.0,32295909,0.00032038113557974167
1236,181710,NHN보통주,290425.0,19565025,0.014844090411333489
1237,060250,엔에이치엔한국사이버결제,622150.0,22971393,0.02708368621789719
1238,004250,NPC보통주,324575.0,36720000,0.008839188453159041
1239,900140,엘브이엠씨홀딩스보통주,,84348589,
1240,061970,엘비세미콘,234124.0,43784592,0.005347177838267854
1241,079550,LIG넥스원보통주,1599434.0,22000000,0.07270154545454545
1242,229640,엘에스전선아시아보통주,33651.0,30624879,0.001098812504695937
1243,034220,LG디스플레이보통주,22799273.0,357815700,0.06371792238294742
1244,066570,LG전자보통주,28435323.0,163647814,0.17375925962567396
1245,037950,엘컴텍,36164.0,84447519,0.00042824230277268416
1246,170920,엘티씨,59645.0,8019363,0.007437623162837248
1247,323230,엠에프엠코리아,61085.0,18133724,0.003368585515032654
1248,033160,엠케이전자,476531.0,21807689,0.0218515130145152
1249,014440,영보화학보통주,86457.0,20000000,0.00432285
1250,007530,영신금속공업,108310.0,12832968,0.008439980525159886
1251,003520,영진약품보통주,208464.0,182892731,0.0011398156660474385
1252,036560,영풍정밀,90841.0,15750000,0.00576768253968254
1253,006740,영풍제지보통주,98155.0,22200000,0.004421396396396397
1254,012280,영화금속보통주,179398.0,53394505,0.003359858846898197
1255,265560,영화테크,32687.0,5345090,0.006115332014989458
1256,053280,예스이십사,612986.0,17200000,0.035638720930232556
1257,900300,오가닉티코스메틱스홀딩스컴퍼니리미티드,,64411060,
1258,039830,오로라월드,102898.0,10762890,0.009560443338174041
1259,053980,오상자이엘,63728.0,17747882,0.0035907383202119555
1260,052420,오성첨단소재,79547.0,67859018,0.0011722391856598927
1261,241790,오션브릿지,68198.0,10002634,0.006818004137710127
1262,048260,오스템임플란트,429272.0,14285717,0.030049034290683486
1263,244460,올리패스,270.0,17028203,1.5856047757946037e-05
1264,226950,올릭스,2474.0,13643160,0.00018133628866039833
1265,057540,옴니시스템,85829.0,46449355,0.001847797455960368
1266,109080,옵티시스,20411.0,5636000,0.003621540099361249
1267,051390,와이더블유,16652.0,11355368,0.0014664430073952689
1268,232140,와이아이케이,135986.0,81320296,0.0016722270661680817
1269,155650,와이엠씨,145612.0,19974358,0.0072899464403311486
1270,251370,와이엠티,70202.0,14954978,0.00469422288685413
1271,079000,와토스 코리아,18311.0,7200000,0.0025431944444444443
1272,082850,우리바이오,31052.0,44917878,0.0006913060318655302
1273,215360,우리산업,274230.0,9132163,0.030029030362248244
1274,072470,우리산업홀딩스,2681.0,18887341,0.00014194692625076234
1275,073560,우리손에프앤지 농업회사법인,77033.0,69237643,0.001112588422456842
1276,037400,우리엔터프라이즈,25855.0,24923346,0.0010373807754384182
1277,153490,우리이앤엘,114377.0,49900000,0.002292124248496994
1278,101170,우림피티에스,60110.0,13500000,0.004452592592592592
1279,066590,우수AMS,183576.0,35618100,0.0051540087764366995
1280,046940,우원개발,167003.0,18074350,0.009239779023865313
1281,018620,우진비앤지,25410.0,28889293,0.0008795646193210751
1282,336570,원텍,,5610000,
1283,008290,원풍물산,29083.0,40693679,0.000714681019624694
1284,010600,웰바이오텍보통주,16233.0,48525642,0.0003345241676555253
1285,023800,인지컨트롤스보통주,311645.0,15160128,0.02055688448013104
1286,234080,JW생명과학보통주,178531.0,15834554,0.01127477287961505
1287,001060,JW중외제약보통주,542635.0,21539926,0.025192054977347646
1288,096760,JW홀딩스 보통주,88888.0,68441182,0.0012987502173764328
1289,006360,GS건설보통주,8890992.0,85490868,0.10399931838333891
1290,000040,KR모터스보통주,20218.0,96137368,0.0002103032402551316
1291,001390,KG케미칼보통주,143438.0,13866096,0.010344512254927414
1292,025000,KPX케미칼보통주,573784.0,4840000,0.1185504132231405
1293,092230,KPX홀딩스보통주,77880.0,4224646,0.018434680680937527
1294,021240,코웨이보통주,2592547.0,73799619,0.03512954450347501
